Source;Left;Right;Operation;Object;Grammar
cazar;<ca;>;DEL;zar;V,IND,PST,1,PL,PFV
cazar;<cazar;>;INS;cemos;V,IND,PST,1,PL,PFV
amasuñar;<amasuña;>;DEL;r;V.PTCP,PST,MASC,PL
amasuñar;<amasuñar;>;INS;os;V.PTCP,PST,MASC,PL
esistir;<esist;>;DEL;ir;V,3,SG,IND,FUT
esistir;<esistir;>;INS;as;V,3,SG,IND,FUT
escanciar;<escanci;>;DEL;ar;V,IND,PST,3,SG,PFV
escanciar;<escanciar;>;INS;ó;V,IND,PST,3,SG,PFV
tirar;<tirar;>;INS;en;V,3,PL,SBJV,PST,IPFV,LGSPEC1
medrar;<medra;>;DEL;r;V,IND,PST,2,SG,PFV,LGSPEC1
medrar;<medrar;>;INS;sti;V,IND,PST,2,SG,PFV,LGSPEC1
destacar;<destacar;>;INS;ais;V,2,PL,IND,PST,PRF,LGSPEC2
castigar;<castiga;>;DEL;r;V.PTCP,PST,MASC,PL
castigar;<castigar;>;INS;os;V.PTCP,PST,MASC,PL
xantar;<xant;>;DEL;ar;V,IND,PST,1,PL,PFV
xantar;<xantar;>;INS;emos;V,IND,PST,1,PL,PFV
allumar;<allumar;>;INS;íes;V,2,SG,COND
tragar;<traga;>;DEL;r;V,IND,PST,2,PL,IPFV,LGSPEC2
tragar;<tragar;>;INS;bais;V,IND,PST,2,PL,IPFV,LGSPEC2
tirar;<tirar;>;INS;e;V,3,SG,SBJV,PST,IPFV,LGSPEC1
fumar;<fumar;>;INS;en;V,3,PL,IND,PST,PRF,LGSPEC1
allumar;<alluma;>;DEL;r;V.CVB,PRS
allumar;<allumar;>;INS;ndo;V.CVB,PRS
lluchar;<lluchar;>;INS;e;V,3,SG,SBJV,PST,IPFV,LGSPEC1
suañar;<suañ;>;DEL;ar;V,IND,PST,1,PL,IPFV,LGSPEC1
suañar;<suañar;>;INS;ábemos;V,IND,PST,1,PL,IPFV,LGSPEC1
ayunar;<ayun;ar>;INS;áb;V,IND,PST,1,PL,IPFV,LGSPEC2
ayunar;<ayuna;>;DEL;r;V,IND,PST,1,PL,IPFV,LGSPEC2
ayunar;<ayunar;>;INS;mos;V,IND,PST,1,PL,IPFV,LGSPEC2
nomar;<nomar;>;INS;éis;V,2,PL,IND,FUT
enantar;<enanta;>;DEL;r;V,IND,PST,3,PL,IPFV
enantar;<enantar;>;INS;ben;V,IND,PST,3,PL,IPFV
fotografiar;<fotografia;>;DEL;r;V,IND,PST,2,SG,PFV,LGSPEC1
fotografiar;<fotografiar;>;INS;sti;V,IND,PST,2,SG,PFV,LGSPEC1
empecipiar;<empecipia;>;DEL;r;V,IND,PST,2,PL,IPFV,LGSPEC2
empecipiar;<empecipiar;>;INS;bais;V,IND,PST,2,PL,IPFV,LGSPEC2
navegar;<navegar;>;INS;íeis;V,2,PL,COND,LGSPEC1
afalagar;<afalag;r>;DEL;a;V,1,PL,IND,PST,PRF,LGSPEC1
afalagar;<afalaga;r>;INS;á;V,1,PL,IND,PST,PRF,LGSPEC1
afalagar;<afalagar;>;INS;emos;V,1,PL,IND,PST,PRF,LGSPEC1
tragar;<trag;ar>;INS;u;V,3,PL,SBJV,PRS,LGSPEC2
tragar;<traga;>;DEL;r;V,3,PL,SBJV,PRS,LGSPEC2
tragar;<tragar;>;INS;n;V,3,PL,SBJV,PRS,LGSPEC2
apenzar;<apenzar;>;INS;án;V,3,PL,IND,FUT
evitar;<evita;>;DEL;r;V,2,SG,IMP
trabayar;<trabay;ar>;INS;ab;V,IND,PST,3,SG,IPFV
trabayar;<trabaya;>;DEL;r;V,IND,PST,3,SG,IPFV
numberar;<number;r>;DEL;a;V,1,PL,SBJV,PST,IPFV,LGSPEC1
numberar;<numbera;r>;INS;á;V,1,PL,SBJV,PST,IPFV,LGSPEC1
numberar;<numberar;>;INS;emos;V,1,PL,SBJV,PST,IPFV,LGSPEC1
charrar;<charr;r>;DEL;a;V,1,PL,SBJV,PST,IPFV,LGSPEC1
charrar;<charra;r>;INS;á;V,1,PL,SBJV,PST,IPFV,LGSPEC1
charrar;<charrar;>;INS;emos;V,1,PL,SBJV,PST,IPFV,LGSPEC1
valtar;<valta;>;DEL;r;V.CVB,PRS
valtar;<valtar;>;INS;ndo;V.CVB,PRS
regular;<regular;>;INS;as;V,2,SG,SBJV,PST,IPFV,LGSPEC2
rutar;<rutar;>;INS;ais;V,2,PL,IND,PST,PRF,LGSPEC2
estornudar;<estornudar;>;INS;as;V,2,SG,SBJV,PST,IPFV,LGSPEC2
dir;<;>;DEL;dir;V,2,PL,IND,FUT,LGSPEC2
dir;<dir;>;INS;vayamos;V,2,PL,IND,FUT,LGSPEC2
esclucar;<esclu;>;DEL;car;V,2,PL,SBJV,PRS
esclucar;<esclucar;>;INS;quéis;V,2,PL,SBJV,PRS
escapar;<escapa;>;DEL;r;V,3,PL,SBJV,PRS,LGSPEC2
escapar;<escapar;>;INS;n;V,3,PL,SBJV,PRS,LGSPEC2
forzar;<forzar;>;INS;en;V,3,PL,IND,PST,PRF,LGSPEC1
aguardar;<aguardar;>;INS;as;V,2,SG,IND,PST,PRF,LGSPEC2
illegalizar;<illegalizar;>;INS;emos;V,1,PL,IND,FUT
dixebrar;<dixebrar;>;INS;ía;V,1,SG,COND
endolcar;<endolc;>;DEL;ar;V,IND,PRS,1,SG
endolcar;<endolcar;>;INS;o;V,IND,PRS,1,SG
faer;<f;er>;DEL;a;V,1,SG,IND,PST,PRF,LGSPEC1
faer;<fa;er>;INS;ici;V,1,SG,IND,PST,PRF,LGSPEC1
faer;<faer;>;INS;a;V,1,SG,IND,PST,PRF,LGSPEC1
asar;<asar;>;INS;á;V,3,SG,IND,FUT
dixebrar;<dixeb;r>;DEL;ra;V.PTCP,PST,MASC,SG
dixebrar;<dixebrar;>;INS;áu;V.PTCP,PST,MASC,SG
traer;<tra;>;DEL;er;V,IND,PST,2,SG,PFV,LGSPEC1
traer;<traer;>;INS;xisti;V,IND,PST,2,SG,PFV,LGSPEC1
remediar;<remediar;>;INS;e;V,3,SG,SBJV,PST,IPFV,LGSPEC1
colar;<cola;>;DEL;r;V,IND,PST,2,PL,PFV,LGSPEC1
colar;<colar;>;INS;stis;V,IND,PST,2,PL,PFV,LGSPEC1
trabayar;<trabayar;>;INS;íais;V,2,PL,COND,LGSPEC2
esgatuñar;<esgatuñar;>;INS;ais;V,2,PL,SBJV,PST,IPFV,LGSPEC2
baxar;<baxar;>;INS;es;V,2,SG,SBJV,PST,IPFV,LGSPEC1
esplotar;<esplotar;>;INS;en;V,3,PL,SBJV,PST,IPFV,LGSPEC1
entrenar;<entren;>;DEL;ar;V,IND,PST,2,SG,PFV,LGSPEC2
entrenar;<entrenar;>;INS;esti;V,IND,PST,2,SG,PFV,LGSPEC2
estender;<estend;er>;INS;i;V.CVB,PRS
estender;<estende;>;DEL;r;V.CVB,PRS
estender;<estender;>;INS;ndo;V.CVB,PRS
escapar;<escapar;>;INS;e;V,3,SG,IND,PST,PRF,LGSPEC1
retar;<ret;ar>;INS;áb;V,IND,PST,1,PL,IPFV,LGSPEC2
retar;<reta;>;DEL;r;V,IND,PST,1,PL,IPFV,LGSPEC2
retar;<retar;>;INS;mos;V,IND,PST,1,PL,IPFV,LGSPEC2
tener;<t;ener>;INS;i;V,IND,PRS,2,SG
tener;<tene;>;DEL;r;V,IND,PRS,2,SG
tener;<tener;>;INS;s;V,IND,PRS,2,SG
sellar;<sellar;>;INS;íais;V,2,PL,COND,LGSPEC2
connotar;<connotar;>;INS;e;V,1,SG,SBJV,PST,IPFV,LGSPEC1
asar;<asar;>;INS;es;V,2,SG,SBJV,PST,IPFV,LGSPEC1
trayer;<tra;>;DEL;yer;V,1,PL,SBJV,PRS,LGSPEC2
trayer;<trayer;>;INS;igamos;V,1,PL,SBJV,PRS,LGSPEC2
ser;<;er>;DEL;s;V,IND,PST,3,SG,IPFV
ser;<s;er>;INS;y;V,IND,PST,3,SG,IPFV
ser;<ser;>;INS;a;V,IND,PST,3,SG,IPFV
numberar;<numberar;>;INS;an;V,3,PL,SBJV,PST,IPFV,LGSPEC2
parir;<pari;r>;INS;e;V,1,SG,COND,LGSPEC1
parir;<parir;>;INS;e;V,1,SG,COND,LGSPEC1
brincar;<brincar;>;INS;eis;V,2,PL,IND,PST,PRF,LGSPEC1
apenzar;<apenz;ar>;INS;áb;V,IND,PST,1,PL,IPFV,LGSPEC2
apenzar;<apenza;>;DEL;r;V,IND,PST,1,PL,IPFV,LGSPEC2
apenzar;<apenzar;>;INS;mos;V,IND,PST,1,PL,IPFV,LGSPEC2
aforrar;<aforr;ar>;INS;áb;V,IND,PST,1,PL,IPFV,LGSPEC2
aforrar;<aforra;>;DEL;r;V,IND,PST,1,PL,IPFV,LGSPEC2
aforrar;<aforrar;>;INS;mos;V,IND,PST,1,PL,IPFV,LGSPEC2
cazar;<caz;>;DEL;ar;V,2,PL,IMP
cazar;<cazar;>;INS;ái;V,2,PL,IMP
zarrar;<zarrar;>;INS;íes;V,2,SG,COND
tener;<ten;>;DEL;er;V.PTCP,PST,MASC,PL
tener;<tener;>;INS;íos;V.PTCP,PST,MASC,PL
invitar;<invit;>;DEL;ar;V,3,PL,SBJV,PRS,LGSPEC1
invitar;<invitar;>;INS;en;V,3,PL,SBJV,PRS,LGSPEC1
escanciar;<escanci;r>;DEL;a;V,1,PL,IND,PST,PRF,LGSPEC2
escanciar;<escancia;r>;INS;á;V,1,PL,IND,PST,PRF,LGSPEC2
escanciar;<escanciar;>;INS;amos;V,1,PL,IND,PST,PRF,LGSPEC2
preguntar;<preguntar;>;INS;ais;V,2,PL,IND,PST,PRF,LGSPEC2
esaminar;<esamin;>;DEL;ar;V,3,SG,SBJV,PRS
esaminar;<esaminar;>;INS;e;V,3,SG,SBJV,PRS
allistar;<allistar;>;INS;íamos;V,1,PL,COND,LGSPEC2
allistar;<allistar;>;INS;ía;V,3,SG,COND
puxar;<pux;>;DEL;ar;V,IND,PRS,2,PL
puxar;<puxar;>;INS;áis;V,IND,PRS,2,PL
mercar;<merca;>;DEL;r;V,IND,PST,2,SG,PFV,LGSPEC1
mercar;<mercar;>;INS;sti;V,IND,PST,2,SG,PFV,LGSPEC1
nomar;<nom;r>;DEL;a;V,1,PL,SBJV,PST,IPFV,LGSPEC2
nomar;<noma;r>;INS;á;V,1,PL,SBJV,PST,IPFV,LGSPEC2
nomar;<nomar;>;INS;amos;V,1,PL,SBJV,PST,IPFV,LGSPEC2
pesllar;<p;esllar>;INS;i;V,3,PL,SBJV,PRS,LGSPEC1
pesllar;<pesll;>;DEL;ar;V,3,PL,SBJV,PRS,LGSPEC1
pesllar;<pesllar;>;INS;en;V,3,PL,SBJV,PRS,LGSPEC1
desear;<desear;>;INS;íen;V,3,PL,COND
