Source;Left;Right;Operation;Object;Grammar
vīdsadāz;<vīdsadāz;>;INS;ndõs;ADJ,SG,IN+ESS
nǟdõ;<n;>;DEL;ǟdõ;V,ACT,FIN,QUOT,POS,PRS,SG,1
nǟdõ;<nǟdõ;>;INS;ēji;V,ACT,FIN,QUOT,POS,PRS,SG,1
jōņpǟva kū;<jōņpǟva kū;>;INS;ḑi;N,PL,PRT
āigast;<āiga;st>;INS;sti;N,PL,IN+ABL
kuolmõz;<kuolmõ;>;DEL;z;ADJ,SG,PRT
kuolmõz;<kuolmõz;>;INS;ndt;ADJ,SG,PRT
likkõ;<likkõ;>;INS;nd;V,ACT,FIN,IND,POS,FUT,PRF,PL,2,LGSPEC5
vȱlda;<v;lda>;DEL;ȱ;V,PASS,V.PTCP
vȱlda;<vȱ;lda>;INS;ȯ;V,PASS,V.PTCP
vȱlda;<vȱl;da>;INS;dõ;V,PASS,V.PTCP
vȱlda;<vȱld;>;DEL;a;V,PASS,V.PTCP
nimsõnā;<nimsõnā;>;INS;ks;N,SG,INS
läpš;<l;>;DEL;äpš;N,PL,NOM
läpš;<läpš;>;INS;apst;N,PL,NOM
analōg;<analōg;>;INS;õdõn;N,PL,DAT
detsembõr;<detsembõr;>;INS;d;N,PL,NOM
kūdtuoistõnz;<kūdtuoist;õnz>;INS;õnd;ADJ,SG,DAT
kūdtuoistõnz;<kūdtuoistõn;>;DEL;z;ADJ,SG,DAT
ežžõmpǟva;<ežžõmp;>;DEL;ǟva;N,PL,IN+ESS
ežžõmpǟva;<ežžõmpǟva;>;INS;äuvši;N,PL,IN+ESS
lešk;<lešk;>;INS;īdõks;N,PL,INS
vīdsadāz;<vīdsadā;>;DEL;z;ADJ,PL,INS
vīdsadāz;<vīdsadāz;>;INS;ndõdõks;ADJ,PL,INS
nēļatuoistõnz;<nēļatuoistõn;>;DEL;z;ADJ,PL,PRT
nēļatuoistõnz;<nēļatuoistõnz;>;INS;didi;ADJ,PL,PRT
tuoi;<tuoi;>;INS;žis;ADJ,PL,IN+ESS
informātsij;<informātsij;>;INS;õks;N,SG,INS
sukā;<sukā;>;INS;d;N,PL,NOM
lilla;<lilla;>;INS;ks;ADJ,SG,INS
kūdtuoistõnz;<kūdtuoistõn;>;DEL;z;ADJ,SG,IN+ESS,LGSPEC6
kūdtuoistõnz;<kūdtuoistõnz;>;INS;ds;ADJ,SG,IN+ESS,LGSPEC6
kuolmsadāz;<kuolmsadā;>;DEL;z;ADJ,SG,DAT
kuolmsadāz;<kuolmsadāz;>;INS;ndõn;ADJ,SG,DAT
lešknai;<lešknai;>;INS;zõks;N,SG,INS
tīepǟva;<tīep;>;DEL;ǟva;N,PL,IN+ESS
tīepǟva;<tīepǟva;>;INS;äuvši;N,PL,IN+ESS
pānda;<p;a>;DEL;ānd;V,ACT,FIN,IND,NEG,PST,SG,3
pānda;<pānda;>;INS;n;V,ACT,FIN,IND,NEG,PST,SG,3
lugsõnā;<lugsõnā;>;INS;st;N,SG,IN+ABL
illatīv;<illatīv;>;INS;õ;N,SG,IN+ALL
tūoiznapǟva;<tūoiznap;>;DEL;ǟva;N,PL,PRT
tūoiznapǟva;<tūoiznapǟva;>;INS;äuvḑi;N,PL,PRT
bōr;<bōr;>;INS;õdõks;N,PL,INS
īdõkssadāz;<īdõkssadā;>;DEL;z;ADJ,PL,PRT
īdõkssadāz;<īdõkssadāz;>;INS;ndidi;ADJ,PL,PRT
märts;<märts;>;INS;iž;N,PL,IN+ALL
ežžõmpǟva;<ežžõmp;>;DEL;ǟva;N,PL,IN+ALL
ežžõmpǟva;<ežžõmpǟva;>;INS;äuvži;N,PL,IN+ALL
pānda;<p;a>;DEL;ānd;V,ACT,FIN,LGSPEC1,POS,PRS,PL,2
pānda;<pānda;>;INS;ngõd;V,ACT,FIN,LGSPEC1,POS,PRS,PL,2
februār;<februār;>;INS;õ;N,SG,PRT
datīv;<datīv;>;INS;õst;N,SG,IN+ABL,LGSPEC6
tuoi;<tuoi;>;INS;ztõn;ADJ,PL,DAT
kalāmīez;<kalām;>;DEL;īez;N,PL,IN+ALL
kalāmīez;<kalāmīez;>;INS;ēži;N,PL,IN+ALL
tūlda;<t;>;DEL;ūlda;V,ACT,FIN,DEB,POS,PRS,PL,1
lešk;<lešk;>;INS;īst;N,PL,IN+ABL
sukā;<suk;>;DEL;ā;N,SG,IN+ALL
sukā;<sukā;>;INS;kõ;N,SG,IN+ALL
kūlõ;<kūlõ;>;INS;gõd;V,ACT,FIN,LGSPEC1,NEG,PRS,PL,3
nēļasadāz;<nēļasadā;>;DEL;z;ADJ,SG,IN+ABL
nēļasadāz;<nēļasadāz;>;INS;ndõst;ADJ,SG,IN+ABL
likkõ;<likkõ;>;INS;kst;V,ACT,FIN,COND,NEG,PRS,SG,2
kuolmtuoistõnz;<kuolmtuoist;õnz>;INS;õndõd;ADJ,PL,DAT
kuolmtuoistõnz;<kuolmtuoistõn;>;DEL;z;ADJ,PL,DAT
tūļ;<tū;>;DEL;ļ;N,PL,DAT
tūļ;<tūļ;>;INS;ldõn;N,PL,DAT
kōdsadāz;<kōdsadā;>;DEL;z;ADJ,PL,IN+ESS
kōdsadāz;<kōdsadāz;>;INS;ndis;ADJ,PL,IN+ESS
adesīv;<adesīv;>;INS;õst;N,SG,IN+ABL,LGSPEC6
jellõ;<jellõ;>;INS;nd;V,ACT,FIN,IND,NEG,FUT,PRF,PL,2
tūlda;<t;>;DEL;ūlda;V,ACT,FIN,COND,NEG,PRS,SG,2
lēḑkū;<lēḑkū;>;INS;ḑi;N,PL,PRT
ūomõg;<ūomõg;>;INS;is;N,PL,IN+ESS
nūoŗ;<nūo;>;DEL;ŗ;ADJ,PL,DAT
nūoŗ;<nūoŗ;>;INS;rdõn;ADJ,PL,DAT
ūomõg;<ūomõg;>;INS;idi;N,PL,PRT
kuolmõz;<kuolmõ;>;DEL;z;ADJ,SG,INS
kuolmõz;<kuolmõz;>;INS;ndõks;ADJ,SG,INS
nominatīv;<nominatīv;>;INS;iž;N,PL,IN+ALL
pōr;<pōr;>;INS;õdõn;N,PL,DAT
vīdsadāz;<vīdsadā;>;DEL;z;ADJ,SG,GEN
vīdsadāz;<vīdsadāz;>;INS;nd;ADJ,SG,GEN
vȱlda;<v;>;DEL;ȱlda;V,ACT,FIN,QUOT,POS,PRS,SG,1
vȱlda;<vȱlda;>;INS;ȯļļi;V,ACT,FIN,QUOT,POS,PRS,SG,1
pānda;<p;a>;DEL;ānd;V,ACT,FIN,IND,POS,PST,SG,3
pānda;<pānda;>;INS;ņ;V,ACT,FIN,IND,POS,PST,SG,3
inesīv;<inesīv;>;INS;õst;N,SG,IN+ABL,LGSPEC6
kūlõ;<kūlõ;>;INS;nd;V,ACT,FIN,IND,NEG,FUT,PRF,PL,2,LGSPEC5
analīz;<analīz;>;INS;is;N,PL,IN+ESS
nūoŗmīez;<nūoŗmīe;>;DEL;z;N,SG,IN+ESS
nūoŗmīez;<nūoŗmīez;>;INS;sõ;N,SG,IN+ESS
analīz;<analīz;>;INS;õs;N,SG,IN+ESS
kōdkimdõz;<kōdkimdõ;>;DEL;z;ADJ,SG,GEN
kōdkimdõz;<kōdkimdõz;>;INS;nd;ADJ,SG,GEN
ūļ;<ūļ;>;INS;ši;N,PL,IN+ESS
likkõ;<likk;õ>;INS;õkst;V,ACT,FIN,COND,NEG,PRS,PL,2
lǟdõ;<l;õ>;DEL;ǟd;V,ACT,FIN,IND,POS,PST,PL,1
lǟdõ;<lǟd;õ>;INS;ekšm;V,ACT,FIN,IND,POS,PST,PL,1
sigžkū;<sigžkū;>;INS;dõn;N,PL,DAT
kōdsadāz;<kōdsadā;>;DEL;z;ADJ,SG,IN+ESS
kōdsadāz;<kōdsadāz;>;INS;ndõs;ADJ,SG,IN+ESS
lǟdõ;<lǟ;>;DEL;dõ;V,ACT,FIN,IND,NEG,PST,PL,1
lǟdõ;<lǟdõ;>;INS;m;V,ACT,FIN,IND,NEG,PST,PL,1
kūdtuoistõnz;<kūdtuoistõn;>;DEL;z;ADJ,SG,IN+ESS
kūdtuoistõnz;<kūdtuoistõnz;>;INS;dõs;ADJ,SG,IN+ESS
sȭira;<sȭira;>;INS;d;N,PL,GEN
kaffetas;<kaffetas;>;INS;sõ;N,SG,IN+ALL
bäzmõr;<bäzmõr;>;INS;d;N,PL,NOM
jūlij;<jūlij;>;INS;d;N,PL,GEN
kīlmakū;<kīlmakū;>;INS;kõks;N,SG,INS
drūošõ;<drūoš;>;DEL;õ;ADJ,PL,IN+ABL
drūošõ;<drūošõ;>;INS;ist;ADJ,PL,IN+ABL
jellõ;<je;lõ>;DEL;l;V,ACT,FIN,IND,POS,PST,PL,2
jellõ;<jell;õ>;INS;īzt;V,ACT,FIN,IND,POS,PST,PL,2
pǟva;<pǟva;>;INS;ks;N,SG,INS
kīņtš;<kī;tš>;DEL;ņ;N,PL,IN+ABL
kīņtš;<kīņ;tš>;INS;ndis;N,PL,IN+ABL
kīņtš;<kīņt;>;DEL;š;N,PL,IN+ABL
nēļasadāz;<nēļasadā;>;DEL;z;ADJ,PL,DAT
nēļasadāz;<nēļasadāz;>;INS;ndõdõn;ADJ,PL,DAT
suoŗm;<suo;m>;DEL;ŗ;N,SG,IN+ABL
suoŗm;<suoŗ;m>;INS;r;N,SG,IN+ABL
suoŗm;<suoŗm;>;INS;stõ;N,SG,IN+ABL
instrumentāl;<instrumentāl;>;INS;st;N,SG,IN+ABL
pǟvaīe;<pǟvaīe;>;INS;n;N,SG,DAT
pȯiški;<pȯiški;>;INS;ztõn;N,PL,DAT
kuolmi;<kuolmi;>;INS;ztõks;ADJ,PL,INS
jōņpǟva kū;<jōņpǟva kū;>;INS;kõks;N,SG,INS
vīdkimdõz;<vīdkimdõ;>;DEL;z;ADJ,PL,INS
vīdkimdõz;<vīdkimdõz;>;INS;ndõdõks;ADJ,PL,INS
jūnij;<jūnij;>;INS;õ;N,SG,PRT
vīļakū;<vīļakū;>;INS;stõ;N,SG,IN+ABL
seiskimdõz;<seiskim;dõz>;INS;dõn;ADJ,SG,IN+ALL
seiskimdõz;<seiskimdõ;>;DEL;z;ADJ,SG,IN+ALL
aššõ;<aššõ;>;INS;d;ADJ,PL,GEN
jemā;<jem;>;DEL;ā;N,PL,IN+ALL
jemā;<jemā;>;INS;īž;N,PL,IN+ALL
īdõkstuoistõnz;<īdõkstuoistõn;>;DEL;z;ADJ,SG,GEN
īdõkstuoistõnz;<īdõkstuoistõnz;>;INS;d;ADJ,SG,GEN
pȯis;<p;>;DEL;ȯis;N,PL,DAT
pȯis;<pȯis;>;INS;ūošõdõn;N,PL,DAT
tūontõz;<tūontõ;>;DEL;z;ADJ,SG,PRT
tūontõz;<tūontõz;>;INS;ndt;ADJ,SG,PRT
suoŗm;<suo;m>;DEL;ŗ;N,SG,PRT
suoŗm;<suoŗ;m>;INS;r;N,SG,PRT
suoŗm;<suoŗm;>;INS;õ;N,SG,PRT
tūlda;<t;>;DEL;ūlda;V,LGSPEC3
tūlda;<tūlda;>;INS;ulmõ;V,LGSPEC3
mǟdlõ;<mǟdlõ;>;INS;kst;V,ACT,FIN,COND,POS,PRS,SG,2
ǟma;<ǟm;>;DEL;a;N,PL,PRT
ǟma;<ǟma;>;INS;idi;N,PL,PRT
blēḑ;<blēḑ;>;INS;idi;N,PL,PRT
lǟdõ;<l;dõ>;DEL;ǟ;V,ACT,FIN,QUOT,POS,PRS,PL,1
lǟdõ;<lǟ;dõ>;INS;ēji;V,ACT,FIN,QUOT,POS,PRS,PL,1
lǟdõ;<lǟd;>;DEL;õ;V,ACT,FIN,QUOT,POS,PRS,PL,1
piņ;<piņ;>;INS;kõks;N,SG,INS
tūontõz;<tūontõ;>;DEL;z;ADJ,SG,INS
tūontõz;<tūontõz;>;INS;ndõks;ADJ,SG,INS
bōr;<bōr;>;INS;sõ;N,SG,IN+ESS
läpš;<l;>;DEL;äpš;N,PL,INS
läpš;<läpš;>;INS;apstkõks;N,PL,INS
oktōbõr;<oktōbõr;>;INS;i;N,PL,PRT
kuolmõndpǟva;<kuolmõndp;>;DEL;ǟva;N,PL,IN+ESS
kuolmõndpǟva;<kuolmõndpǟva;>;INS;äuvši;N,PL,IN+ESS
sõnā;<sõn;>;DEL;ā;N,SG,PRT
sõnā;<sõnā;>;INS;nõ;N,SG,PRT
ablatīv;<ablatīv;>;INS;õn;N,SG,DAT
likkõ;<likkõ;>;INS;t;V,ACT,FIN,IND,NEG,PRS,PL,3
dattõd;<datt;>;DEL;õd;N,PL,IN+ALL
dattõd;<dattõd;>;INS;iž;N,PL,IN+ALL
oktōbõr;<oktōbõr;>;INS;s;N,SG,IN+ESS
likkõ;<likkõ;>;INS;g;V,ACT,FIN,LGSPEC1,NEG,PRS,SG,1
rōntõz;<rōntõ;>;DEL;z;N,PL,GEN
rōntõz;<rōntõz;>;INS;d;N,PL,GEN
ūomõg;<ūomõg;>;INS;õn;N,SG,DAT
āmbaz;<āmbaz;>;INS;õs;N,SG,IN+ESS
vīdtuoistõnz;<vīdtuoistõn;>;DEL;z;ADJ,SG,INS
vīdtuoistõnz;<vīdtuoistõnz;>;INS;dõks;ADJ,SG,INS
vȱlda;<v;>;DEL;ȱlda;V,ACT,FIN,COND,NEG,PRS,PL,1
vȱlda;<vȱlda;>;INS;ȯlksmõ;V,ACT,FIN,COND,NEG,PRS,PL,1
nūoŗpōŗ;<nūoŗpōŗ;>;INS;iž;N,PL,IN+ALL
vȱlda;<v;>;DEL;ȱlda;V,ACT,FIN,COND,POS,PRS,PL,3
vȱlda;<vȱlda;>;INS;ȯlkstõ;V,ACT,FIN,COND,POS,PRS,PL,3
vīmkū;<vīmkū;>;INS;d;N,PL,GEN
joutõmläpš;<joutõml;>;DEL;äpš;N,SG,INS
joutõmläpš;<joutõmläpš;>;INS;apsõks;N,SG,INS
jemā;<jemā;>;INS;d;N,PL,NOM
siḑīmsõnā;<siḑīmsõnā;>;INS;d;N,PL,NOM
āmbaz;<āmbaz;>;INS;is;N,PL,IN+ESS
tūlda;<;lda>;DEL;tū;V,ACT,FIN,IND,NEG,FUT,PRF,PL,1,LGSPEC5
tūlda;<tūld;>;DEL;a;V,ACT,FIN,IND,NEG,FUT,PRF,PL,1,LGSPEC5
tūlda;<;lda>;DEL;tū;V,ACT,FIN,IND,POS,FUT,PRF,SG,3
tūlda;<tūld;>;DEL;a;V,ACT,FIN,IND,POS,FUT,PRF,SG,3
tidār;<tidār;>;INS;õs;N,SG,IN+ESS
nǟdõ;<nǟ;>;DEL;dõ;V,ACT,FIN,IND,POS,PRS,PL,2
nǟdõ;<nǟdõ;>;INS;t;V,ACT,FIN,IND,POS,PRS,PL,2
mǟdlõ;<mǟdlõ;>;INS;d;V,ACT,FIN,IND,POS,PRS,SG,2
võțīm;<võțīm;>;INS;õ;N,SG,IN+ALL
allitas;<al;tas>;DEL;li;N,SG,INS
allitas;<alli;tas>;INS;īztõks;N,SG,INS
allitas;<allita;s>;INS;ssõk;N,SG,INS
tūontõz;<tūontõ;>;DEL;z;ADJ,PL,NOM
tūontõz;<tūontõz;>;INS;ndõd;ADJ,PL,NOM
nädīļ;<nädīļ;>;INS;t;N,SG,PRT
seiskimdõz;<seiskimdõ;>;DEL;z;ADJ,PL,IN+ABL
seiskimdõz;<seiskimdõz;>;INS;ndist;ADJ,PL,IN+ABL
lǟdõ;<lǟ;õ>;DEL;d;V,ACT,FIN,COND,NEG,PRS,PL,3
lǟdõ;<lǟd;õ>;INS;kst;V,ACT,FIN,COND,NEG,PRS,PL,3
nūoŗpōr;<nūoŗpōr;>;INS;õks;N,SG,INS
vīļakū;<vīļakū;>;INS;dõ;N,SG,PRT
lǟdõ;<l;õ>;DEL;ǟd;V,ACT,FIN,IND,POS,PST,PL,2
lǟdõ;<lǟd;õ>;INS;ekšt;V,ACT,FIN,IND,POS,PST,PL,2
kūlõ;<kūlõ;>;INS;n;V,ACT,FIN,IND,POS,FUT,PRF,SG,2
lešknai;<leškna;i>;INS;iž;N,PL,PRT
drūošõ;<drūošõ;>;INS;s;ADJ,SG,IN+ESS
seismi;<seismi;>;INS;zt;ADJ,SG,PRT
kinō;<kinō;>;INS;dõn;N,PL,DAT
kūora;<kūora;>;INS;st;N,SG,IN+ABL
kaffetas;<kaffetas;>;INS;sõst;N,SG,IN+ABL
jellõ;<jellõ;>;INS;s;V,LGSPEC2
nūoŗpōŗ;<nūoŗpōŗ;>;INS;šõ;N,SG,IN+ESS
kōdtuoistõnz;<kōdtuoist;õnz>;INS;õndõd;ADJ,PL,DAT
kōdtuoistõnz;<kōdtuoistõn;>;DEL;z;ADJ,PL,DAT
ȭdõg;<ȭdõg;>;INS;idi;N,PL,PRT
līdõ;<lī;õ>;DEL;d;V,ACT,FIN,IND,NEG,PRS,PL,2
līdõ;<līd;õ>;INS;t;V,ACT,FIN,IND,NEG,PRS,PL,2
bäzmõr;<bäzmõr;>;INS;õks;N,SG,INS
jellõ;<jellõ;>;INS;n;V,ACT,FIN,IND,POS,FUT,PRF,SG,1
mǟdlõ;<mǟdlõ;>;INS;g;V,ACT,FIN,LGSPEC1,NEG,PRS,SG,3
pānda;<p;a>;DEL;ānd;V,LGSPEC2
pānda;<pānda;>;INS;ndsõ;V,LGSPEC2
pōŗ;<pōŗ;>;INS;õ;N,SG,IN+ALL
mȭka;<mȭka;>;INS;s;N,SG,IN+ESS
vȱlda;<;lda>;DEL;vȱ;V,ACT,FIN,IND,NEG,FUT,PRF,SG,1
vȱlda;<vȱld;>;DEL;a;V,ACT,FIN,IND,NEG,FUT,PRF,SG,1
bäzmõr;<bäzmõr;>;INS;is;N,PL,IN+ESS
nēļakimdõz;<nēļakimdõ;>;DEL;z;ADJ,PL,IN+ESS
nēļakimdõz;<nēļakimdõz;>;INS;ndis;ADJ,PL,IN+ESS
april;<april;>;INS;ist;N,PL,IN+ABL
jellõ;<jel;>;DEL;lõ;V,ACT,FIN,IND,NEG,PST,SG,1
april;<april;>;INS;õ;N,SG,IN+ALL
nimsõnā;<nimsõnā;>;INS;s;N,SG,IN+ESS
tīepǟva;<tīep;>;DEL;ǟva;N,SG,PRT
tīepǟva;<tīepǟva;>;INS;äuvõ;N,SG,PRT
detsembõr;<detsembõr;>;INS;iž;N,PL,IN+ALL
kūdtuoistõnz;<kūdtuoistõn;>;DEL;z;ADJ,PL,INS
kūdtuoistõnz;<kūdtuoistõnz;>;INS;dõdõks;ADJ,PL,INS
atrāita;<atrāit;>;DEL;a;N,PL,IN+ESS
atrāita;<atrāita;>;INS;is;N,PL,IN+ESS
ikšlug;<ikšlug;>;INS;stõ;N,SG,IN+ABL
īdõkssadāz;<īdõkssadā;>;DEL;z;ADJ,SG,IN+ALL
īdõkssadāz;<īdõkssadāz;>;INS;ndõ;ADJ,SG,IN+ALL
vȯlmsõnā;<vȯlmsõ;>;DEL;nā;N,PL,PRT
vȯlmsõnā;<vȯlmsõnā;>;INS;ņḑi;N,PL,PRT
pärsōn;<pärsōn;>;INS;ist;N,PL,IN+ABL
lugsõnā;<lugsõnā;>;INS;n;N,SG,DAT
kūora;<kūora;>;INS;d;N,PL,NOM
vȱlda;<v;>;DEL;ȱlda;V,ACT,FIN,QUOT,POS,PRS,SG,3
vȱlda;<vȱlda;>;INS;ȯļļi;V,ACT,FIN,QUOT,POS,PRS,SG,3
ab;<ab;>;INS;bõn;N,SG,DAT
kūdõz;<kūdõ;>;DEL;z;ADJ,SG,GEN
kūdõz;<kūdõz;>;INS;nd;ADJ,SG,GEN
kinō;<kin;>;DEL;ō;N,PL,PRT
kinō;<kinō;>;INS;īdi;N,PL,PRT
mǟdlõ;<mǟdl;õ>;INS;izm;V,ACT,FIN,IND,POS,PST,PL,1
līdõ;<lī;>;DEL;dõ;V,ACT,FIN,QUOT,POS,PRS,SG,3
līdõ;<līdõ;>;INS;ji;V,ACT,FIN,QUOT,POS,PRS,SG,3
suoŗm;<suo;m>;DEL;ŗ;N,SG,IN+ALL
suoŗm;<suoŗ;m>;INS;r;N,SG,IN+ALL
suoŗm;<suoŗm;>;INS;õ;N,SG,IN+ALL
jemā;<jemā;>;INS;dõks;N,PL,INS
kūdkimdõz;<kūdkimdõ;>;DEL;z;ADJ,PL,NOM
kūdkimdõz;<kūdkimdõz;>;INS;ndõd;ADJ,PL,NOM
ǟma;<ǟm;>;DEL;a;N,PL,IN+ALL
ǟma;<ǟma;>;INS;iž;N,PL,IN+ALL
mǟdlõ;<mǟdlõ;>;INS;ks;V,ACT,FIN,COND,POS,PRS,SG,3
jellõ;<je;lõ>;DEL;l;V,ACT,FIN,COND,POS,PRS,PL,1
jellõ;<jell;õ>;INS;āksm;V,ACT,FIN,COND,POS,PRS,PL,1
nūoŗmīez;<nūoŗm;>;DEL;īez;N,PL,IN+ESS
nūoŗmīez;<nūoŗmīez;>;INS;ēši;N,PL,IN+ESS
analīz;<analīz;>;INS;ist;N,PL,IN+ABL
jellõ;<jel;>;DEL;lõ;V,ACT,FIN,IND,NEG,PRS,SG,2
kuolmsadāz;<kuolmsadā;>;DEL;z;ADJ,SG,INS
kuolmsadāz;<kuolmsadāz;>;INS;ndõks;ADJ,SG,INS
bōr;<bōr;>;INS;õks;N,SG,INS
äbknaš;<äbknaš;>;INS;īd;ADJ,PL,GEN
līdõ;<lī;>;DEL;dõ;V,ACT,FIN,IND,NEG,PRS,SG,1
rištīng;<rištīng;>;INS;õ;N,SG,IN+ALL
instrumentāl;<instrumentāl;>;INS;õ;N,SG,IN+ALL
kūlõ;<kūlõ;>;INS;n;V,ACT,FIN,IND,NEG,FUT,PRF,SG,1
tūlda;<;a>;DEL;tūld;V,ACT,FIN,IMP,PRS,NEG,SG,2
ǟma;<ǟma;>;INS;dõn;N,PL,DAT
alli;<al;>;DEL;li;N,SG,INS
alli;<alli;>;INS;īztõks;N,SG,INS
blēḑ;<blēḑ;>;INS;iž;N,PL,IN+ALL
ȭdõg;<ȭdõg;>;INS;õks;N,SG,INS
kōdsadāz;<kōdsadā;>;DEL;z;ADJ,SG,INS
kōdsadāz;<kōdsadāz;>;INS;ndõks;ADJ,SG,INS
knaš;<knaš;>;INS;īs;ADJ,PL,IN+ESS
tūontõz;<tūontõ;>;DEL;z;ADJ,PL,IN+ALL
tūontõz;<tūontõz;>;INS;ndiž;ADJ,PL,IN+ALL
pūoga;<pūoga;>;INS;n;N,SG,DAT
izā;<iz;>;DEL;ā;N,PL,IN+ALL
izā;<izā;>;INS;īž;N,PL,IN+ALL
seismõztuoistõnz;<seismõztuoistõn;>;DEL;z;ADJ,PL,IN+ABL
seismõztuoistõnz;<seismõztuoistõnz;>;INS;dist;ADJ,PL,IN+ABL
kūlõ;<kūlõ;>;INS;n;V,ACT,FIN,IND,POS,FUT,PRF,SG,1
lēḑkū;<lēḑkū;>;INS;dõ;N,SG,PRT
sēmḑa;<sēmḑ;>;DEL;a;N,PL,IN+ESS
sēmḑa;<sēmḑa;>;INS;is;N,PL,IN+ESS
kimmõz;<kimmõ;>;DEL;z;ADJ,PL,DAT
kimmõz;<kimmõz;>;INS;ndõdõn;ADJ,PL,DAT
kūora;<kūora;>;INS;dõks;N,PL,INS
jemā;<jemā;>;INS;ks;N,SG,INS
kuolmõndpǟva;<kuolmõndp;>;DEL;ǟva;N,PL,IN+ALL
kuolmõndpǟva;<kuolmõndpǟva;>;INS;äuvži;N,PL,IN+ALL
tōvaz;<t;>;DEL;ōvaz;N,SG,IN+ESS,LGSPEC6
tōvaz;<tōvaz;>;INS;ouvs;N,SG,IN+ESS,LGSPEC6
mīez;<mīe;>;DEL;z;N,SG,GEN
boŗ;<boŗ;>;INS;īdõks;N,PL,INS
rōntõz;<rōnt;>;DEL;õz;N,PL,PRT
rōntõz;<rōntõz;>;INS;idi;N,PL,PRT
äl;<äl;>;INS;lõks;N,SG,INS
pǟ;<p;>;DEL;ǟ;N,PL,IN+ALL
pǟ;<pǟ;>;INS;ēži;N,PL,IN+ALL
alīz;<alīz;>;INS;tõn;ADJ,PL,DAT
nūoŗpōr;<nūoŗpōr;>;INS;stõ;N,SG,IN+ABL
nǟdõ;<nǟ;õ>;DEL;d;V,ACT,FIN,COND,NEG,PRS,PL,2
nǟdõ;<nǟd;õ>;INS;kst;V,ACT,FIN,COND,NEG,PRS,PL,2
seismõz;<seismõ;>;DEL;z;ADJ,SG,INS
seismõz;<seismõz;>;INS;ndõks;ADJ,SG,INS
vȯlmsõnā;<vȯlmsõnā;>;INS;st;N,SG,IN+ABL
kūlõ;<kūl;>;DEL;õ;V,ACT,FIN,IND,POS,PST,SG,3
kūlõ;<kūlõ;>;INS;iz;V,ACT,FIN,IND,POS,PST,SG,3
lešk;<lešk;>;INS;õks;N,SG,INS
pǟvaīe;<pǟvaīe;>;INS;d;N,PL,GEN
pǟvaīe;<pǟvaīe;>;INS;zõ;N,SG,IN+ALL
pānda;<p;a>;DEL;ānd;V,ACT,FIN,IND,POS,PST,SG,2
pānda;<pānda;>;INS;ņt;V,ACT,FIN,IND,POS,PST,SG,2
lǟdõ;<lǟ;õ>;DEL;d;V,ACT,FIN,COND,NEG,PRS,PL,2
lǟdõ;<lǟd;õ>;INS;kst;V,ACT,FIN,COND,NEG,PRS,PL,2
pānda;<p;a>;DEL;ānd;V,ACT,FIN,IND,NEG,FUT,PRF,PL,3,LGSPEC5
pānda;<pānda;>;INS;nnõd;V,ACT,FIN,IND,NEG,FUT,PRF,PL,3,LGSPEC5
jūlij;<jūlij;>;INS;stõ;N,SG,IN+ABL
